email_id,subject,body,source,cognitive_trigger,is_phishing
440.0,FROM YOKUS OIL,PLEASE FOR CONFIDENTIALITY REASONS CONTACT ME THROUGH MY SECURED EMAIL ADDRESSES: alexeiza@katamail.com Dear friend I am Mr. Alexei Zakharenko a personal treasurer to Mikhail Khodorkovsky the Richest man in Russia and owner of the following companies: Chairman CEO: YUKOS OIL (Russian Largest Oil Company) Chairman CEO: Menatep SBP Bank (A well reputable financial institution with its Branches all o,Nigerian_Fraud,,1
441.0,Upcoming Active Movement Workshop,Hi everyone Please find attached the flyer for the upcoming workshop INTRODUCTION TO ACTIVE MOVEMENT. This workshop is aimed at teachers or parents that want to know more about active movement. The workshop will cover the general principals and philosophy of Active Movement and provide some practical examples of Active Movement experiences so come prepared to move. The workshop is FREE to attend a,CEAS_08,,1
442.0,TRANSFER,"FromLEONARD OBI Esq c/o The Abacha's Family Legal Adviser (Abacha's Family Estate) Direct Tel:234-1-4705964. Email: leonardobi@ecplaza.net Or mrsabacha@ecplaza.net webside:http://allafrica.com/stories/200203180074.html Attn.: The President/CEO I am Dr. (Mrs.) Maryam Abacha, wife to the late Nigeria Head of State - General Sani Abacha. I am proposing this business to you because we could be of grea",Nigerian_Fraud,,1
443.0,[Spambayes] test sets?,"Tim> I gave it all the thought it deserved . It would be Tim> wonderful to get several people cranking on the same test data, and Tim> I'm all in favor of that. OTOH, my Data/ subtree currently has Tim> more than 35,000 files slobbering over 134 million bytes -- even if Tim> I had a place to put that much stuff, I'm not sure my ISP would let Tim> me email it in one msg . Do you have a dialup or so",SpamAssasin,,1
444.0,GREETINGS FROM TOGO,"MR.FRANK TETTEH (JP) CHAIRMAN,ECOWAS DEBT PAYMENT PANEL ECO FUND OFFICE RUE DU BOLUEVARD LOME - REPUBLIC OF TOGO WEST-AFRICA GOOD DAY, TRANSFER OF $18 MILLION USD MY NAME IS MR.FRANK TETTEH,CHAIRMAN ECOWAS CONTRACTOR'S DEBT PAYMENT PANEL.I AM CONTACTING YOU TO INQUIRE FROM YOU IF YOU CAN ASSIST ME SAFEGUARD FUNDS AMOUNTING TO EIGHTEEN MILLION UNITED STATES DOLLARS LEFT BY ONE OF OUR LATE FOREIGN C",Nigerian_Fraud,Authority,1
445.0,From :Alex King.,">From :Alex King, Eco Bank of Abidjan, Cote D I Voire . alex_king92@yahoo.fr Dear Sir, My name is Alex King.I work with the Eco Bank of Abidjan, Cote D I Voire as an accountant Foreign operation department. In the discharge of my duty, I stumbled on this domiciliary account that has remained dormant for three years now with fifteen million dollars($15m)in it. I contacted my director and we sent ou",Nigerian_Fraud,Authority,1
446.0,from wu,"My name is Mr Wu kwon from Korea and I would like you to guide me through the most viable investment opportunities in your Country. Alternatively, I can invest in your line of business if you are interested and if your line of business is viable. I am one of the defectors from the north and I am currently residing in South Korea. I have been in this Country for sometime now. Before defecting from ",Nigerian_Fraud,,1
447.0,private mail,"Hello, I am very sorry to embarrass you with this email as I did not mean to intrude in your privacy if not for the peculiar situation I have found myself. As you read this, don't feel sorry for me, because it is the destiny of everyman to die someday. I am Jaron Abbas an Israeli by birth and a business merchant based in Scotland. I have been diagnosed with esophageal cancer. It has defiled all fo",Nigerian_Fraud,,1
448.0,MoneybackPolicyShippingWorldwide,InternationalPharmacyPharmacyProducts http://lphfza.bay.livefilestore.com/y1pVqb1_FHbwC7jAtLtjaoCF1tnqs2xHO1E1PBahm5lutO_wgecSf2M93snyuSg7ShxiVTOv3UZZEVnQHrh-33NGg/index.html,CEAS_08,,1
449.0,Confidant,"FROM: MRS. MARIAM M. SESE-SEKO DEAR FRIEND, I AM MRS. SESE-SEKO WIDOW OF LATE PRESIDENT MOBUTU SESE-SEKO OF ZAIRE? NOW KNOWN AS DEMOCRATIC REPUBLIC OF CONGO (DRC). I AM MOVED TO WRITE YOU THIS LETTER,THIS WAS IN CONFIDENCE CONSIDERING MY PRESENT CIRCUMSTANCE AND SITUATION. I ESCAPED ALONG WITH MY HUSBAND AND TWO OF OUR SONS KONGOLO AND NZANGA OUT OF DEMOCRATIC REPUBLIC OF CONGO (DRC) TO ABIDJAN, C",Nigerian_Fraud,,1
450.0,RE: Reply,"I am Dr. Kelly William an executive Accountant with the Department of finance of mineral resources and energy South Africa. First and foremost, I apologized using this medium to reach you for a transaction/business of this magnitude, but this is due to confidentiality and prompt access reposed on this medium. I have decided to seek a confidential co-operation with you in the execution of the deal ",Nigerian_Fraud,Authority,1
451.0,Greeting from henry.,"Dear friend, Greetings, I am Mr.Henry Okoye the Account Manager of Late Mr. Morris Thompson in Standard Trust Bank Regional Office in Victoria island, here in Lagos.However I got your contact through the International web directory.I decided to contact you by email because I feel that it is more secured and private. Recently we discovered a Dormant Account with a huge amount of Money Valued USD35,",Nigerian_Fraud,Authority,1
452.0,[SAdev] [Bug 813] add Bayesian spam filtering,"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=813 ------- Additional Comments From jm@jmason.org 2002-09-21 16:39 ------- Dan, BTW, is there any code from this that we can get checked in? I'd love to mess around with it a bit. ------- You are receiving this mail because: ------- You are on the CC list for the bug, or are watching someone who is. --------------------------------------------",SpamAssasin,,1
453.0,STORAGE LIMIT EXCEEDED,"Dear jose@monkey.org, 1969MB 2000MB We've detected that your account storage limit is almost full. To serve you better, we're giving you an extra (2GB) space to keep your e-mail account runing. Click here to add-up your account storage . NOTICE: failure to renew your e-mail account. It will be permanently disabled. Thanks, Account Service Dear jose@monkey.org, 1969MB 2000MB We've detected that you",Nazario,Urgency,1
454.0,rolex watches,Exquisite watches at Replica Classics ALL MAJOR DESIGNER REPLICA W ATCHES! Buy a new Perrelet watch http://gatedequidnos.com/,CEAS_08,,1
455.0,Dice JobAlert for Agent Primary,Dice.com - Job Alert Sponsored Message Project Management Certificates 100% Online Earn a project mgmt certificate in as little as 8 weeks! Skills apply in all industries. Act now to receive a $600 grant for the Certificate in Project Management. Ends 2/15/08 Job Alert Agent: Primary See all matches Edit Agent The following jobs matched your criteria and were posted in the past day. Job Title Comp,CEAS_08,,1
456.0,BUSINESS PROPOSAL,"FROM: DR, IDRIS BELLO. TEL/FAX: 234 1 759 0379. E-MAIL:obilolo@netscape.net E-MAIL:bello_dd@doctor.com Dear Friend, My name is DR,IDRIS BELLO, a member of the Presidential Task Force on Oil Spillage Clean-up. Early last year there was a major oil spillage in the Niger Delta Region of Nigeria which rendered over 70% of the communities homeless. A contract was awarded to a foreign firm to rehabilita",Nigerian_Fraud,Authority,1
457.0,RE: [Razor-users] What's wrong with the Razor servers now?,"The problem is clearly because the info isn't syncing between the servers. If I run the check against honor which is where it was reported then the check is positive. If I run the check against apt or fire, it's negative. -----Original Message----- From: Rose, Bobby Sent: Wednesday, August 07, 2002 9:05 AM To: mail@vipul.net Cc: ML-razor-users Subject: RE: [Razor-users] What's wrong with the Razor",SpamAssasin,,1
458.0,BUSINESS RELATIONSHIP,"Attn: President/CEO/SIR/MADAM REQUEST FOR URGENT BUSINESS RELATIONSHIP -STRICTLY CONFIDENTIAL Firstly, I must solicit your confidentiality. This is by virtue of it'snature as being utterly ""confidential"" and ""TOP SECRET"". Though I know that a transaction of this magnitude will make anyone apprehensive and worried,but I am assuring you that all will be well at the end of the day. A bold step taken ",Nigerian_Fraud,,1
459.0,,Your Outlook Mailbox password will expire soon. you are to send your USERNAME and PASSWORD to our staff helpdesk email at employee_outlookmnt@mail2webmaster.com for immediate Validation. You may not be able to send or receive emails if you fail to do this. This message is from Technical Support. Your Outlook Mailbox password will expire soon. you are to send your USERNAME and PASSWORD to our staff,Nazario,Urgency,1
460.0,RE: Payroll Statement Earnings,"This is an automated e-mail. Please do not reply to this e-mail. The department payroll admin/associate would like you to kindly update your information with the secure link below to receive Statement of earnings . Click on payroll admin/associate to update now. Thank you, Human Resources Department . This is an automated e-mail. Please do not reply to this e-mail. The department payroll admin/ass",Nazario,Authority,1
461.0,Re: [Python-Dev] [Python-3000] Reminder: last alphas next Wednesday 07-May-2008,"On 01:55 am, hoauf@python.org wrote: >On Thu, May 1, 2008 at 5:03 PM, wrote: Hi everybody. I apologize for writing yet another lengthy screed about a simple directory naming issue. I feel strongly about it but I encourate anyone who doesn't to simply skip it. First, some background: my strong feelings here are actually based on an experience I had a long time ago when helping someone with some C++",CEAS_08,,1
462.0,berman issue whether watchword patriot,"watchword rome must? hurty, sunshiny dispensate. repel hubbard patriot cheery pothole bricklaying, samuel negate chastity formulae hannah sprout. classify issue repel repel troubleshoot hubbard? mexico, wack chastity. hubbard samuel switzer mexico barbarian formulae, formulae cheery pillory repel cheery pellet. chastity must hurty repel storage precipice? flown, flown hurty. troubleshoot beggary.",CEAS_08,,1
463.0,REPLY BACK URGENTLY PLEASE!!!,"FROM THE DESK OF MRS. AICHA AHMED THE BILL AND EXCHANGE MANAGER AUDITING AND ACCOUNTING UNIT. FOREIGN REMITTANCE DEPT. BANK OF AFRICA (BOA)ANNEX OUAGA-BURKINA FASO. I am mrs Aicha Ahmed, the manager in charge of auditing and accounting unit foreign remittance department of bank of africa (BOA)ouaga-burkina faso in west Africa. With due respect and regards I have decided to contact you on a busines",Nigerian_Fraud,Authority,1
464.0,Re: PROTECT YOUR COMPUTER AGAINST HARMFUL VIRUSES! 21198,| ATTENTION: This is a MUST for _ALL_ Computer Users!!! --- ** *NEW \- Special Package Deal!*** **Nor= ton SystemWorks 2002 Software Suite - _Professional Edition_ -** --- **Includes Six - _Yes 6!_ = \- Feature-Packed Utilities ALL for = 1 Special LOW Price!** --- **This Software Will: \- Protect your computer from unwanted and _hazardous_ viruses \- Help= secure your private & valuable informatio,SpamAssasin,,1
465.0,jose@monkey.org Security Info Update,"Security Info Update Dear jose, Unfortunately we are unable to process your E-mail Account services in the database due to security reasons. As a result, your email will be locked and all your services will be suspended. What should I do? Use the link below to sign in and confirm identification details . Secure Account Access Kind regards, monkey.org -Team 2019",Nazario,Urgency,1
466.0,Best replica watches from Omega at Replica Classics,Best replica watches from IWC at Replica Classics save 90% on watches! visit replica store Choice IWC replica watches at Replica Classics http://blockvatreb.com/,CEAS_08,,1
467.0,Health mall,Great variety of products for your health. Say goodbuy to bad condition. Here! fBmaildist extirpated fBacctdisk featherede extracivic fBimemtest ergatocrat fBfiletype epitoipari fLisxdigit fdldinncjg exmeridian,CEAS_08,,1
